sender,recipient,time,keyword_flag,subject_len,sentiment
user8951@company.com,user8102@company.com,2023-01-01 15:37:00,0,14,0
user5856@company.com,user2460@company.com,2023-01-01 16:06:00,0,7,0
user4656@company.com,user4742@company.com,2023-01-01 07:36:00,0,14,0
user1001@company.com,user2752@company.com,2023-01-01 12:51:00,1,7,0
user8453@company.com,user7487@company.com,2023-01-01 15:09:00,1,7,0
user7595@company.com,user3262@company.com,2023-01-01 08:13:00,0,14,0
user2937@company.com,user2565@company.com,2023-01-01 19:01:00,0,7,0
user7418@company.com,user4029@company.com,2023-01-01 17:22:00,1,7,0
user691@company.com,user5988@company.com,2023-01-01 17:14:00,0,7,0
user4142@company.com,user3@company.com,2023-01-01 19:06:00,1,12,0
user4553@company.com,user7540@company.com,2023-01-01 15:46:00,1,7,0
user997@company.com,user6822@company.com,2023-01-01 07:39:00,0,7,0
user3244@company.com,user8184@company.com,2023-01-01 08:39:00,0,7,0
user6235@company.com,user5785@company.com,2023-01-01 15:58:00,1,7,0
user1163@company.com,user347@company.com,2023-01-01 09:45:00,0,14,0
user4734@company.com,user6566@company.com,2023-01-01 12:16:00,0,7,0
user1728@company.com,user9239@company.com,2023-01-01 19:49:00,0,7,0
user2842@company.com,user2733@company.com,2023-01-01 07:50:00,1,12,0
user1099@company.com,user5784@company.com,2023-01-01 09:43:00,1,7,0
user488@company.com,user1305@company.com,2023-01-01 16:51:00,0,14,0
user7171@company.com,user7903@company.com,2023-01-01 16:59:00,0,7,0
user7247@company.com,user9243@company.com,2023-01-01 12:01:00,1,7,0
user7637@company.com,user520@company.com,2023-01-01 07:55:00,1,12,0
user3006@company.com,user2301@company.com,2023-01-01 12:52:00,0,14,0
user1245@company.com,user7400@company.com,2023-01-01 14:21:00,0,7,0
user1273@company.com,user7617@company.com,2023-01-01 17:18:00,0,7,0
user9723@company.com,user611@company.com,2023-01-01 16:59:00,0,7,0
user3264@company.com,user9224@company.com,2023-01-01 19:52:00,0,7,0
user6698@company.com,user281@company.com,2023-01-01 18:19:00,1,7,0
user7944@company.com,user294@company.com,2023-01-01 14:46:00,0,14,0
user6873@company.com,user7098@company.com,2023-01-01 07:46:00,1,7,0
user8078@company.com,user6229@company.com,2023-01-01 12:08:00,1,12,0
user3371@company.com,user9464@company.com,2023-01-01 19:50:00,0,7,0
user4036@company.com,user1157@company.com,2023-01-01 18:06:00,0,7,0
user5330@company.com,user9710@company.com,2023-01-01 15:55:00,0,7,0
user2282@company.com,user1402@company.com,2023-01-01 15:45:00,0,7,0
user8781@company.com,user7356@company.com,2023-01-01 19:00:00,0,14,0
user7076@company.com,user2555@company.com,2023-01-01 17:18:00,1,7,0
user4402@company.com,user5634@company.com,2023-01-01 08:25:00,0,7,0
user6741@company.com,user1350@company.com,2023-01-01 10:31:00,0,14,0
user3993@company.com,user4287@company.com,2023-01-01 07:52:00,0,7,0
user4614@company.com,user9924@company.com,2023-01-01 14:33:00,1,7,0
user3683@company.com,user1997@company.com,2023-01-01 12:45:00,0,14,0
user2276@company.com,user7462@company.com,2023-01-01 17:18:00,0,7,0
user9228@company.com,user3995@company.com,2023-01-01 16:45:00,0,14,0
user9218@company.com,user1659@company.com,2023-01-01 17:47:00,1,12,0
user5774@company.com,user4546@company.com,2023-01-01 12:37:00,1,7,0
user8848@company.com,user390@company.com,2023-01-01 13:08:00,0,14,0
user9472@company.com,user5181@company.com,2023-01-01 19:08:00,1,12,0
user5479@company.com,user8200@company.com,2023-01-01 17:52:00,1,12,0
user975@company.com,user7360@company.com,2023-01-01 09:22:00,0,14,0
user9750@company.com,user3114@company.com,2023-01-01 10:40:00,0,7,0
user353@company.com,user2432@company.com,2023-01-01 07:51:00,1,12,0
user8961@company.com,user3043@company.com,2023-01-01 19:09:00,0,14,0
user5263@company.com,user3518@company.com,2023-01-01 19:51:00,0,7,0
user4630@company.com,user5518@company.com,2023-01-01 19:10:00,0,7,0
user1827@company.com,user3385@company.com,2023-01-01 11:36:00,1,12,0
user8430@company.com,user5191@company.com,2023-01-01 14:59:00,1,7,0
user2454@company.com,user3661@company.com,2023-01-01 09:24:00,1,12,0
user1407@company.com,user531@company.com,2023-01-01 10:35:00,0,7,0
user1851@company.com,user1949@company.com,2023-01-01 15:26:00,0,7,0
user123@company.com,user5236@company.com,2023-01-01 19:48:00,0,14,0
user2101@company.com,user6096@company.com,2023-01-01 19:54:00,1,7,0
user1079@company.com,user3969@company.com,2023-01-01 07:56:00,0,7,0
user9614@company.com,user6426@company.com,2023-01-01 09:38:00,1,7,0
user2951@company.com,user6675@company.com,2023-01-01 11:41:00,0,7,0
user8163@company.com,user8052@company.com,2023-01-01 07:30:00,0,14,0
user3584@company.com,user4778@company.com,2023-01-01 12:24:00,0,7,0
user1184@company.com,user5833@company.com,2023-01-01 12:21:00,0,7,0
user7947@company.com,user4195@company.com,2023-01-01 09:54:00,0,14,0
user6544@company.com,user9334@company.com,2023-01-01 08:37:00,1,7,0
user7947@company.com,user5821@company.com,2023-01-01 16:50:00,1,7,0
user1879@company.com,user9307@company.com,2023-01-01 18:00:00,1,7,0
user5288@company.com,user4329@company.com,2023-01-01 16:03:00,1,12,0
user5279@company.com,user4933@company.com,2023-01-01 18:55:00,1,12,0
user8620@company.com,user2401@company.com,2023-01-01 16:09:00,1,7,0
user919@company.com,user8222@company.com,2023-01-01 15:24:00,1,12,0
user6606@company.com,user1210@company.com,2023-01-01 17:06:00,0,7,0
user7276@company.com,user942@company.com,2023-01-01 07:28:00,1,7,0
user9082@company.com,user9949@company.com,2023-01-01 19:00:00,0,14,0
user6809@company.com,user1498@company.com,2023-01-01 15:02:00,0,7,0
user530@company.com,user3107@company.com,2023-01-01 08:23:00,1,7,0
user7078@company.com,user7613@company.com,2023-01-01 14:55:00,1,7,0
user3042@company.com,user1888@company.com,2023-01-01 13:12:00,1,7,0
user2578@company.com,user4205@company.com,2023-01-01 18:17:00,1,7,0
user5823@company.com,user473@company.com,2023-01-01 14:27:00,1,7,0
user5023@company.com,user7480@company.com,2023-01-01 15:57:00,0,7,0
user9461@company.com,user1597@company.com,2023-01-01 19:20:00,1,7,0
user3951@company.com,user8772@company.com,2023-01-01 16:29:00,1,12,0
user5941@company.com,user1926@company.com,2023-01-01 11:08:00,1,7,0
user8195@company.com,user345@company.com,2023-01-01 14:47:00,1,7,0
user2377@company.com,user2600@company.com,2023-01-01 08:10:00,0,14,0
user3146@company.com,user7685@company.com,2023-01-01 18:13:00,1,12,0
user200@company.com,user182@company.com,2023-01-01 08:19:00,1,7,0
user3058@company.com,user3965@company.com,2023-01-01 09:15:00,0,7,0
user1789@company.com,user4722@company.com,2023-01-01 09:40:00,0,14,0
user4327@company.com,user1648@company.com,2023-01-01 14:37:00,0,7,0
user9383@company.com,user5375@company.com,2023-01-01 10:32:00,1,7,0
user3150@company.com,user245@company.com,2023-01-01 14:04:00,0,7,0
user4978@company.com,user6726@company.com,2023-01-01 13:00:00,0,7,0
user418@company.com,user3994@company.com,2023-01-01 18:21:00,0,14,0
user4413@company.com,user9788@company.com,2023-01-01 07:41:00,0,7,0
user3579@company.com,user3812@company.com,2023-01-01 08:15:00,0,7,0
user3198@company.com,user6248@company.com,2023-01-01 18:02:00,1,7,0
user7754@company.com,user2430@company.com,2023-01-01 18:48:00,0,14,0
user7384@company.com,user3302@company.com,2023-01-01 08:04:00,1,7,0
user6764@company.com,user8022@company.com,2023-01-01 13:43:00,0,7,0
user3900@company.com,user8239@company.com,2023-01-01 13:22:00,0,7,0
user2173@company.com,user6637@company.com,2023-01-01 10:01:00,0,14,0
user6171@company.com,user1272@company.com,2023-01-01 15:03:00,0,7,0
user564@company.com,user3526@company.com,2023-01-01 15:28:00,0,7,0
user4498@company.com,user2583@company.com,2023-01-01 13:13:00,1,7,0
user126@company.com,user5806@company.com,2023-01-01 11:48:00,1,12,0
user5862@company.com,user6103@company.com,2023-01-01 08:21:00,1,12,0
user8522@company.com,user3686@company.com,2023-01-01 09:11:00,0,7,0
user9477@company.com,user1184@company.com,2023-01-01 18:51:00,0,7,0
user1098@company.com,user2670@company.com,2023-01-01 15:56:00,0,14,0
user9971@company.com,user1117@company.com,2023-01-01 19:58:00,0,7,0
user1385@company.com,user7674@company.com,2023-01-01 14:44:00,0,14,0
user1313@company.com,user9428@company.com,2023-01-01 18:33:00,0,7,0
user7987@company.com,user7587@company.com,2023-01-01 17:50:00,0,14,0
user7481@company.com,user9679@company.com,2023-01-01 12:25:00,1,12,0
user8500@company.com,user5399@company.com,2023-01-01 17:35:00,1,12,0
user6501@company.com,user7158@company.com,2023-01-01 08:09:00,0,14,0
user7381@company.com,user8017@company.com,2023-01-01 18:47:00,1,7,0
user4231@company.com,user5089@company.com,2023-01-01 08:22:00,1,12,0
user5898@company.com,user7369@company.com,2023-01-01 11:13:00,1,12,0
user5504@company.com,user9831@company.com,2023-01-01 15:11:00,1,7,0
user8732@company.com,user1224@company.com,2023-01-01 10:09:00,0,7,0
user1908@company.com,user8287@company.com,2023-01-01 07:50:00,0,14,0
user2965@company.com,user5998@company.com,2023-01-01 12:32:00,1,7,0
user4501@company.com,user5192@company.com,2023-01-01 14:59:00,0,7,0
user5321@company.com,user2721@company.com,2023-01-01 13:16:00,0,14,0
user7327@company.com,user1772@company.com,2023-01-01 18:46:00,1,7,0
user9355@company.com,user1374@company.com,2023-01-01 10:06:00,0,14,0
user4337@company.com,user7068@company.com,2023-01-01 18:23:00,0,7,0
user8165@company.com,user5097@company.com,2023-01-01 07:46:00,1,7,0
user5830@company.com,user7075@company.com,2023-01-01 11:20:00,1,7,0
user3458@company.com,user1102@company.com,2023-01-01 17:11:00,0,7,0
user921@company.com,user3897@company.com,2023-01-01 15:52:00,0,7,0
user6919@company.com,user5229@company.com,2023-01-01 08:09:00,0,7,0
user4183@company.com,user7388@company.com,2023-01-01 09:36:00,0,7,0
user2153@company.com,user6642@company.com,2023-01-01 19:14:00,0,7,0
user7365@company.com,user534@company.com,2023-01-01 17:59:00,0,14,0
user9815@company.com,user5715@company.com,2023-01-01 08:04:00,0,7,0
user9940@company.com,user1362@company.com,2023-01-01 17:51:00,0,7,0
user2385@company.com,user2558@company.com,2023-01-01 14:46:00,1,12,0
user1620@company.com,user5753@company.com,2023-01-01 15:16:00,0,7,0
user5688@company.com,user1383@company.com,2023-01-01 08:58:00,0,7,0
user7766@company.com,user4850@company.com,2023-01-01 09:10:00,0,7,0
user1968@company.com,user9181@company.com,2023-01-01 12:32:00,0,7,0
user1435@company.com,user3556@company.com,2023-01-01 09:39:00,1,12,0
user5746@company.com,user8044@company.com,2023-01-01 07:12:00,1,7,0
user472@company.com,user7250@company.com,2023-01-01 08:46:00,0,7,0
user1532@company.com,user4387@company.com,2023-01-01 15:23:00,1,7,0
user3750@company.com,user6585@company.com,2023-01-01 09:40:00,1,12,0
user4370@company.com,user8529@company.com,2023-01-01 18:06:00,0,7,0
user7612@company.com,user3106@company.com,2023-01-01 08:30:00,0,7,0
user5150@company.com,user2210@company.com,2023-01-01 16:30:00,1,12,0
user4762@company.com,user2659@company.com,2023-01-01 15:16:00,1,12,0
user9011@company.com,user5197@company.com,2023-01-01 08:37:00,0,7,0
user6600@company.com,user1078@company.com,2023-01-01 14:44:00,1,7,0
user8846@company.com,user6534@company.com,2023-01-01 16:09:00,1,12,0
user4643@company.com,user2634@company.com,2023-01-01 17:39:00,0,14,0
user870@company.com,user3679@company.com,2023-01-01 16:54:00,0,14,0
user6428@company.com,user1991@company.com,2023-01-01 07:08:00,0,7,0
user1344@company.com,user1775@company.com,2023-01-01 08:06:00,1,12,0
user550@company.com,user4916@company.com,2023-01-01 07:18:00,1,12,0
user8916@company.com,user7692@company.com,2023-01-01 10:30:00,1,7,0
user8363@company.com,user808@company.com,2023-01-01 12:08:00,0,14,0
user7585@company.com,user62@company.com,2023-01-01 09:02:00,1,12,0
user3965@company.com,user9259@company.com,2023-01-01 14:49:00,0,14,0
user1309@company.com,user6820@company.com,2023-01-01 17:14:00,0,14,0
user6930@company.com,user2125@company.com,2023-01-01 16:20:00,0,7,0
user1072@company.com,user849@company.com,2023-01-01 14:30:00,0,14,0
user9533@company.com,user6482@company.com,2023-01-01 17:58:00,1,12,0
user7116@company.com,user8031@company.com,2023-01-01 18:16:00,0,14,0
user6594@company.com,user6304@company.com,2023-01-01 07:25:00,1,7,0
user8981@company.com,user5543@company.com,2023-01-01 15:43:00,0,7,0
user8864@company.com,user4702@company.com,2023-01-01 19:40:00,1,7,0
user4355@company.com,user2232@company.com,2023-01-01 11:21:00,0,14,0
user4466@company.com,user8309@company.com,2023-01-01 15:25:00,1,7,0
user5801@company.com,user3640@company.com,2023-01-01 15:27:00,0,7,0
user4800@company.com,user5181@company.com,2023-01-01 08:11:00,1,12,0
user5406@company.com,user2909@company.com,2023-01-01 14:57:00,1,12,0
user6908@company.com,user7285@company.com,2023-01-01 10:06:00,1,7,0
user6044@company.com,user2818@company.com,2023-01-01 12:53:00,1,7,0
user1505@company.com,user7638@company.com,2023-01-01 15:13:00,0,7,0
user1452@company.com,user1289@company.com,2023-01-01 09:24:00,0,7,0
user1791@company.com,user9057@company.com,2023-01-01 13:33:00,1,7,0
user392@company.com,user6404@company.com,2023-01-01 10:19:00,1,7,0
user8639@company.com,user5586@company.com,2023-01-01 13:47:00,0,7,0
user8055@company.com,user7944@company.com,2023-01-01 08:00:00,1,7,0
user6018@company.com,user6170@company.com,2023-01-01 15:53:00,0,7,0
user3008@company.com,user7116@company.com,2023-01-01 18:15:00,1,7,0
user2894@company.com,user4980@company.com,2023-01-01 09:13:00,1,7,0
user3028@company.com,user8692@company.com,2023-01-01 15:40:00,1,12,0
user190@company.com,user270@company.com,2023-01-01 12:08:00,1,7,0
user1345@company.com,user3436@company.com,2023-01-01 13:11:00,1,12,0
